entity_id,quality,country,country_code,place,description
us-ofac.ce1ef4a94b5b853d3b19d22d0018f8b457394f1b,strong,,,"Cananea, Sonora, Mexico",
us-ofac.1f2c0192585678844ec0bd273968231779165fff,strong,,,"La Huacana, Michoacan De Ocampo, Mexico",
us-ofac.96c684fbb8a80eece5f8c398f28665deea4321e2,strong,,,"Nogales, Sonora, Mexico",
us-ofac.2673b2b6db6ad0ff04eb447a7658aa593d38306f,strong,,,"Mocorito, Sinaloa, Mexico",
us-ofac.6e61d988147cff038f3b34031cf4d71580641c2a,strong,,,"Nuevo Leon, Monterrey, Mexico",
us-ofac.dd218bee6407de3bfca533ce2f720ef352d01714,strong,,,"Culiacan, Sinaloa, Mexico",
us-ofac.e84a293f265589aa0e3f8dab522b56606e6a6466,strong,,,"Hermosillo, Sonora, Mexico",
us-ofac.8765adce27aa37a3ec652a69acc623fc2ed53ed0,strong,,,"Culiacan, Sinaloa, Mexico",
us-ofac.8765adce27aa37a3ec652a69acc623fc2ed53ed0,weak,,,"Arizpe, Sonora, Mexico",
us-ofac.abfd0b95bffc2d9dbb3c42d86e68e6ce7b61e73a,strong,,,Mexico,
us-ofac.79183a6ee8184ac7e788774eba4a5180659d8042,strong,,,"Panuco, Concordia, Sinaloa, Mexico",
us-ofac.cff5ec18a071bb90193534db2807967fa0a625ef,strong,,,"Navolato, Sinaloa, Mexico",
us-ofac.cff5ec18a071bb90193534db2807967fa0a625ef,weak,,,"Culiacan, Sinaloa, Mexico",
us-ofac.3e554f11da401a2697673e09ff3640e74fb3bfc8,strong,,,"Mazatlan, Sinaloa, Mexico",
us-ofac.5145fb36c5fdabd752ca14ee220658bc7da9f335,strong,,,"Mazatlan, Sinaloa, Mexico",
us-ofac.3e6aa7f86dc2e33da57e7cc5c9f7a4a339f21c91,strong,,,"CULIACAN, SINALOA, MEXICO",
us-ofac.8bb10ff6b5a073052a587cc3cd2204fe9ed90847,strong,,,"Odek, Omoro, Gulu, Uganda",
us-ofac.8bb10ff6b5a073052a587cc3cd2204fe9ed90847,weak,,,"Palaro Village, Palaro Parish, Omoro County, Gulu District, Uganda",
us-ofac.8bb10ff6b5a073052a587cc3cd2204fe9ed90847,weak,,,"Atyak, Uganda",
us-ofac.287dba8500b5ca5731afe530ab058e240bafc5e9,strong,,,"Baghdad, Iraq",
us-ofac.57206532c2861fa0f54a31faa921d5136338bf09,strong,,,"Baghdad, Iraq",
us-ofac.288940610c7aab58be8d96f4aebeb9a19db23116,strong,,,"al 'Amarah, Iraq",
us-ofac.288940610c7aab58be8d96f4aebeb9a19db23116,weak,,,"al Kalamiy, Iraq",
us-ofac.e4dd3d9e8d28139980c2dc0224342f1f0d4de154,strong,,,Libya,
us-ofac.e1699db310c8ecf624a1a9e008ae1fb8e63f89f2,strong,,,"SOGUMA, LIBYA",
us-ofac.d8d856337d047fc2cfff942187794280533f95a1,strong,,,"La Cruz, Venezuela",
us-ofac.536ffbec1c16b88652d41b42450503ea28447dcf,strong,,,"Tainan, Taiwan",
us-ofac.03381e62a12adef482f775b56e813821d8c20c1a,strong,,,"Yun Lin Hsien, Taiwan",
us-ofac.0c88890fb3bab3d9d6cd0edc2df863467957118b,strong,,,"Cuahutla, Morelos, Mexico",
us-ofac.9a0e0d225d99deddb85764ac46da22b2189157b1,strong,,,"Las Avilas, Guerrero, Mexico",
us-ofac.653235f848c846befa35e6173eab2f3e80bf94ad,strong,,,"Chiang Rai, Thailand",
us-ofac.05255876334d97385057a9a2c1b2a11df3311239,strong,,,"Hargeysa, Somalia",
us-ofac.34ba6ed7c82b379c1b3cd3b6482cf95b8a420a21,strong,,,"Malindi, Kenya",
us-ofac.a63c5a1ed9fef76f805a5f683c4d9410dd01e212,strong,,,"Xudur, Somalia",
us-ofac.a63c5a1ed9fef76f805a5f683c4d9410dd01e212,weak,,,"Keren, Eritrea",
us-ofac.fcae7b569a14540f9531ce43ebffdea3df7e9dd6,strong,,,"Casablanca, Morocco",
us-ofac.5bd775a0b4fa8e32e24c6fe921e241c2bd6f9f91,strong,,,"Munich, Germany",
us-ofac.5bd775a0b4fa8e32e24c6fe921e241c2bd6f9f91,weak,,,"Liege, Belgium",
us-ofac.0976e7a4e56a73248e4547a31e3e313206152b6c,strong,,,"Bayburt, Turkey",
us-ofac.f9da8ca78c6f1dbfd270f5b7a89afa3adc323e96,strong,,,"Avila, Spain",
us-ofac.6c47b19678b69ebd056d60da719169a1346b83ff,strong,,,"Bucaramanga, Colombia",
us-ofac.87ace56f63a87a4ce64e30f24ced667b3f44041b,strong,,,"Chele County, Khuttan Area, Xinjiang Uighur Autonomous Region, China",
us-ofac.f4b7d47e42d3bd36c651d213f9280fcec09eb602,strong,,,"Shunkrai village, Sarkani District, Konar Province, Afghanistan",
us-ofac.4a22b0f149f894cd2896c639bc8e077f1f4396f4,strong,,,"Bhopal, India",
us-ofac.a917df105869147f825c3a8d29a10621582e292c,strong,,,"Oxford, United Kingdom",
us-ofac.00d098e5c29ea2c4a646bc126551cb8968b408a2,strong,,,Turkey,
us-ofac.6391897e0b787277fa9bbb02f54cb409357e5f18,strong,,,Germany,
us-ofac.e476d56be1bb47d27cdcc02f7effc43e29a2d375,strong,,,Germany,
us-ofac.e1b553e6d71c51609fe87b3bc47fe0ae69828d4e,strong,,,"Lachen, Switzerland",
us-ofac.4c5e3d1fc68ba226f1b0eb42e7358149570b81c2,strong,,,"Lohne, Germany",
us-ofac.d409265288cf0f24ac00d1b7b514c0b9a63bda90,strong,,,Pakistan,
us-ofac.7b13e3ca8f206ee7b776cd218166fc1d4af85177,strong,,,"Lahore, Punjab Province, Pakistan",
us-ofac.7b13e3ca8f206ee7b776cd218166fc1d4af85177,weak,,,"Sheikhupura, Pakistan",
us-ofac.27db0ffc10d641b7cf0068107623acd86a86b03b,strong,,,"Alexandria, Egypt",
us-ofac.209cbd5e160e3de924c24df3053dec4cbc2023e3,strong,,,Saudi Arabia,
us-ofac.cc442c262be79826aaf5a1c9f0a0debe290ab131,strong,,,"al-Sharqiyyah, Egypt",
us-ofac.83f863e52a8e7cd464ce658f919205f7c5e8db17,strong,,,"al-Hudaydah, Yemen",
us-ofac.7150f78d836f06756ffbd1e877dccf24f97998a6,strong,,,"Karago, Western Province, Rwanda",
us-ofac.63045045eacc461cb795aa0406dc2c86fc40dae3,strong,,,"Ndusu/Ruhengeri, Northern Province, Rwanda",
us-ofac.63045045eacc461cb795aa0406dc2c86fc40dae3,weak,,,"Ruhengeri Province, Rwanda",
us-ofac.6f2ed0dcd69e74d2eb542b1d35496c020fd7a042,strong,,,"Gaseke, Gisenyi Province, Rwanda",
us-ofac.91cfd0aed42e7b1fb9c03ea13b6bed74cf8ff709,strong,,,"Kigali, Rwanda",
us-ofac.ccafa7a036b91f9e21d2d5a3e54d8cd55315ad2e,strong,,,"Mugusa (Butare), Rwanda",
us-ofac.45bf0e9894498b511b05617c5544b5f458b3feda,strong,,,"Bahawalpur, Punjab Province, Pakistan",
us-ofac.998c61e8c74d16e39e4e9df3b115f8e6743a0c96,strong,,,"Faisalabad, Pakistan",
us-ofac.17e93fa9c7f9c1bb580280bb145910122f794e47,strong,,,"Ma'ghal, Basrah, Iraq",
us-ofac.50d8a8fea370dacfab84fd0c48197733df299b32,strong,,,Mexico,
us-ofac.287a84cf3eadd412c8a8af0262d4d12143046ae2,strong,,,"Medellin, Colombia",
us-ofac.013f45f6596e73d1d3bee6adb0f882637c12d4e4,strong,,,"Andes, Antioquia, Colombia",
us-ofac.cafd7e231a23dc0d63bc7d7fe646c155f34de2da,strong,,,"Bogota, Colombia",
us-ofac.b5595ae9e7923015d562a1edbeacb502f5048e9d,strong,,,"Medellin, Colombia",
us-ofac.47dcc879590fd995a039a5296adb007d3b15de73,strong,,,"Medellin, Colombia",
us-ofac.47dcc879590fd995a039a5296adb007d3b15de73,weak,,,"Huamantla, Tlaxcala, Mexico",
us-ofac.a557e38d6ba43ba9a20cf4f53a571725c3d0deeb,strong,,,"Tal Wardan, Ninevah, Iraq",
us-ofac.a557e38d6ba43ba9a20cf4f53a571725c3d0deeb,weak,,,"Tal Afar, Ninevah, Iraq",
us-ofac.3b8de2f5d943e9b6aeb0381be953c8ae2fad812d,strong,,,Sierra Leone,
us-ofac.db5f8d5c6204203e878609d56e9aeaa9cc38cddf,strong,,,"Beirut, Lebanon",
us-ofac.e47af721b8790e74b06dc8c2cada1dd8866be89d,strong,,,"Amalfi, Antioquia",
us-ofac.9c7bcd3670fc90f640a9c2be8a71fdc55763345c,strong,,,"Guadalajara, Jalisco, Mexico",
us-ofac.6c85bbddd585c93573aef9e193ffd39dfef80703,strong,,,"Jalisco, Mexico",
us-ofac.576507417422a849e6b4157fcf9bbf2624a5271a,strong,,,Colombia,
us-ofac.25d5bb10d49393ed23235f0498040871aac7b00f,strong,,,"Zacatecas, Mexico",
us-ofac.65dfc6b8ca81012a5080962dad383f0655ab6566,strong,,,"Nuevo Laredo, Tamaulipas, Mexico",
us-ofac.65dfc6b8ca81012a5080962dad383f0655ab6566,weak,,,"Tamaulipas, Mexico",
us-ofac.a34a72b0b1328df3ad0dea1d2feaac23f2b4704f,strong,,,"Hidalgo, Mexico",
us-ofac.a34a72b0b1328df3ad0dea1d2feaac23f2b4704f,weak,,,"Pachuca, Hidalgo, Mexico",
us-ofac.69eaa2696bd4f5ea4939214b4c1aae7d2b980afb,strong,,,"Tamaulipas, Mexico",
us-ofac.8413c91edd6fa1e54fa7f6ea7a7af1f7bb8936b5,strong,,,Mexico,
us-ofac.b713690048e784d3c55ffb42d1310aae8f8254c6,strong,,,Lebanon,
us-ofac.93075e2e5b4e281c613273712daeb34f4dda2352,strong,,,Colombia,
us-ofac.df658a34988249b71c36fd55f81a6c2a5107c789,strong,,,"Argelia, Colombia",
us-ofac.c9545f027bcc00353c3c8adc23efe60e2c3214b9,strong,,,Armenia,
us-ofac.11c75b65b1decd4e955c018a33a996392d7e17e2,strong,,,"Ibague, Tolima, Colombia",
us-ofac.6aab23120e7c831980f681f9808c515c34f493dc,strong,,,"Konak, Turkey",
us-ofac.8b9e0dcf899a6a8cdd671af88bbf622568e23023,strong,,,"Kucuk Sobecimen, Turkey",
us-ofac.8405ba34bd21343adac126f12168625cc72b24ce,strong,,,"Yanikses, Turkey",
us-ofac.fd9e9db9e9d8593f9c5d064826ca14954c0257f3,strong,,,"Berkane, Morocco",
us-ofac.08f655b2b5c512de23e5d6be01501c794ef3af90,strong,,,"Tijuana, Baja California, Mexico",
us-ofac.255b712bf0d31b22fe549d0fddaaa266a13f4ebb,strong,,,"Guadalajara, Jalisco, Mexico",
us-ofac.255b712bf0d31b22fe549d0fddaaa266a13f4ebb,weak,,,"Tamaulipas, Mexico",
us-ofac.1f2848687068a24ba1554f1e3e73b78f3d27e269,strong,,,"Tapachula, Chiapas, Mexico",
us-ofac.4d394540a21bc450d4f85f7294323608ab208371,strong,,,"Juarez, Chihuahua, Mexico",
us-ofac.78a2ed2ab6c0e0100f4e477e180fa796bef54b6c,strong,,,"Xochimilco, Distrito Federal, Mexico",
us-ofac.83b2fd6cb2993a29ec5ae7e9cf542580aec53490,strong,,,"Carmen Central San Jose, Costa Rica",
us-ofac.9b01bc03f3ced10a94c619b5cbb26ce55e513190,strong,,,"Distrito Federal, Mexico",
us-ofac.0175da46919ee56840c43d0df546576a3f9cd1a6,strong,,,"Agua Prieta, Sonora, Mexico",
us-ofac.ef4af647d65aa6ea8266db8151a689fd984331ad,strong,,,"La Palma, Badiriguato, Sinaloa, Mexico",
us-ofac.161d3682f412762a8b056e8bd803dc3b1a3ac1cc,strong,,,Mexico,
us-ofac.693c9cc149595b37aa9371764ff05c0eb0df914e,strong,,,"Eyl, Somalia",
us-ofac.73b228ed9253a0d26c2f88e31ee591c04ff06aaf,strong,,,"Eyl, Somalia",
us-ofac.46b81b296793fa5af098fc2b10027c92cf8901d4,strong,,,"Asmara, Eritrea",
us-ofac.64326cbb31ef7fb0201fd6180116418f088b2862,strong,,,"Galgala, Puntland, Somalia",
us-ofac.ea6ba1e2bb390aa9f1f26ce45e5d3807ade8a191,strong,,,"Sadah, Yemen",
us-ofac.aee6fe8fe5569fff4311826f701bdc99acf4a164,strong,,,"Ogaden Region, Ethiopia",
us-ofac.953480a026c50459e3342f0cab6e63472d17c73c,strong,,,"Hargeysa, Somalia",
us-ofac.e245cc26f6b89d95ec6311ed5f443102a8485fd1,strong,,,"Buga, Valle, Colombia",
us-ofac.f68d6965ec0688534084a5421515ebf79a9dc343,strong,,,"Buga, Valle, Colombia",
us-ofac.ac911a0af72298dca248a6964434e931978a8a63,strong,,,"Buga, Valle, Colombia",
us-ofac.f48864fa77062203c3e99088507235e6982c4d08,strong,,,"Nampula, Mozambique",
us-ofac.338fff8414e100871cdb88574f9e33132a3b789c,strong,,,"El Coloma, Michoacan",
us-ofac.338fff8414e100871cdb88574f9e33132a3b789c,weak,,,"Eduardo Neri, Guerrero",
us-ofac.338fff8414e100871cdb88574f9e33132a3b789c,weak,,,"Acapulco de Juarez, Guerrero",
us-ofac.b0dce79ca1224caefb53c587b1abff44f1fb8b2e,strong,,,"Ario de Rosales, Michoacan, Mexico",
us-ofac.b0dce79ca1224caefb53c587b1abff44f1fb8b2e,weak,,,"Guanajuatillo, Michoacan, Mexico",
us-ofac.85eef118ec5a133e3acd4f29b37608bc9f7259c4,strong,,,"Michoacan, Mexico",
us-ofac.e7557dd9be181ded3e72f13742cc49f296cba4ae,strong,,,"Arteaga, Michoacan, Mexico",
us-ofac.76dd24c726f460933f801558c0f55d9bb4e85471,strong,,,"Michoacan, Mexico",
us-ofac.3b9f480aa56f47b934dd7136e6c3942f04b8280a,strong,,,"Michoacan, Mexico",
us-ofac.3b9f480aa56f47b934dd7136e6c3942f04b8280a,weak,,,"Paracuaro, Mexico",
us-ofac.00f8417539fd0e65b199fd00cf87cc751612ea21,strong,,,"Michoacan, Mexico",
us-ofac.d86e69fe4ee61f37cd0e38beeadca468f7268bd1,strong,,,"Bogota, Colombia",
us-ofac.3613556a1721faf98bea49b8823b754aa76c35fd,strong,,,"Bogota, Colombia",
us-ofac.955742bcb7023d6442362df837cb6de37af25a1e,strong,,,"Villavicencio, Colombia",
us-ofac.ffd4bf71effafc182c77d61bf47e3fc4f55b55ef,strong,,,"Guamal, Meta, Colombia",
us-ofac.f917d715d4b5ca2572b55f212b0746b20c0504cd,strong,,,"Tulua, Valle, Colombia",
us-ofac.2c4c295e96388834cdc7d001986e129af5c6a7bd,strong,,,"Bogota, Colombia",
us-ofac.601311afb3eb0950107f24ca5986f3ba0d8d17fb,strong,,,"San Martin, Meta, Colombia",
us-ofac.a8ffffcd211a54b6baefb1865975c06239079f1b,strong,,,"San Martin, Meta, Colombia",
us-ofac.354d121668793c5463223bd7be5b6d70e72f6c7e,strong,,,"Acacias, Meta, Colombia",
us-ofac.1b06e614c7840f69a639629088be2dcb762a9034,strong,,,"al-Fallujah, Iraq",
us-ofac.2fc607a5e0a8f4f4feb674f363f127c2833688b9,strong,,,Colombia,
us-ofac.8b1cb0355908de9d5553aec2b991e7fb7fe94b17,strong,,,Colombia,
us-ofac.a0709b1ab7b99b82b62b00181162d39aaf31c14e,strong,,,Colombia,
us-ofac.6328d03cf3544546a7ed974a49cd3302f77c9aa7,strong,,,"Casanare, Colombia",
us-ofac.bda9599379cb4828aef4cc1c4f8244ff73f57651,strong,,,Colombia,
us-ofac.827d5a42ce2646dbde1eee412f9ebb25ea9bf3a1,strong,,,Colombia,
us-ofac.85d5c3cc856e823ddee02ac06a75c7840eee27eb,strong,,,"Lorica, Cordoba, Colombia",
us-ofac.38b557ce1301ba4081ff145af20fdf86455a07a7,strong,,,Colombia,
us-ofac.517a5bb84235f44eb2bf44a6829ec2a11520ed5b,strong,,,Colombia,
us-ofac.c69d2a64b5b76e89892fb2d2c645b53418bbb6e4,strong,,,Colombia,
us-ofac.e46565b2372a2435be6a48382d8110d6b89c21dc,strong,,,Colombia,
us-ofac.2aa2a64ef97fa924823a29a8747adfc76333a94b,strong,,,"Monteria, Cordoba",
us-ofac.864c498aee44822fe88d7eb9831f3e90b29a9188,strong,,,Colombia,
us-ofac.d998270d57afac1ea5fec411d0b051b5ad8eeede,strong,,,"Tamaulipas, Mexico",
us-ofac.3ee43e14f7aa92a3c915ac12f659bc99a9f3c44f,strong,,,"Delicias, Coahuila, Mexico",
us-ofac.d352aaa9a3eff8c494511b0ee64368c27e23989f,strong,,,"Tamaulipas, Mexico",
us-ofac.d37c216260011fe10bfadaf9b82328407799fe2d,strong,,,"Miguel Aleman, Tamaulipas, Mexico",
us-ofac.47aeb65ac3084d4b1fdce2abd4a68f7262825bc5,strong,,,"Mier, Tamaulipas, Mexico",
us-ofac.917ca3af4e5ac4f1dcd587518fb4838b5cacb9f7,strong,,,"Tamaulipas, Mexico",
us-ofac.917ca3af4e5ac4f1dcd587518fb4838b5cacb9f7,weak,,,"Distrito Federal, Mexico",
us-ofac.ae2878057a04e5103752725fa8945c2600211f76,strong,,,Mexico,
us-ofac.c2fe0a8bbee58e157ca15b93c781479cc3cd9714,strong,,,"Nuevo Laredo, Tamaulipas, Mexico",
us-ofac.88f110b5627fd7eef018385efef539ad0d4d8815,strong,,,"Nuevo Laredo, Tamaulipas, Mexico",
us-ofac.7ac48feed2872cff9a8bdf254855edd80958159f,strong,,,"Tamaulipas, Mexico",
us-ofac.4c9c4873556d31242c3ffba02ea6686376a79dee,strong,,,"Guerrero, Michoacan",
us-ofac.4c9c4873556d31242c3ffba02ea6686376a79dee,weak,,,"El Naranjito, La Union, Guerrero, Mexico",
us-ofac.1ca1982148a19b8a72b0818b9ba74a835955573c,strong,,,"Iguala, Guerrero, Mexico",
us-ofac.1f7f516e3c22550fbf074bdf3e96dbf9105808b4,strong,,,"Acatlan, Hidalgo",
us-ofac.cb5407e3a85a78341fb4563227bcd8328f16708d,strong,,,Durango,
us-ofac.f48eedeed19b3104ba847ef2db4a59eb0f85067e,strong,,,"Pachuca, Hidalgo, Mexico",
us-ofac.f48eedeed19b3104ba847ef2db4a59eb0f85067e,weak,,,"Pachuca De Soto, Hidalgo, Mexico",
us-ofac.33b048cafbc948549ec8aada330f0d6d929df55b,strong,,,"San Bartolo Tutotepec, Hidalgo, Mexico",
us-ofac.6e9d834cbfed70b30a76f9deed510bbfb22f390c,strong,,,"Lecheria Tultitlan, Mexico",
us-ofac.6e9d834cbfed70b30a76f9deed510bbfb22f390c,weak,,,"Tlalnepantla De Baz, Mexico, Mexico",
us-ofac.a070f0b7ed04b2ba71e07ec157f41fe12af6c102,strong,,,"Sonora, Mexico",
us-ofac.357c9c94f9277cf55691a82bdc49584c931de735,strong,,,"Tijuana, Baja, Mexico",
us-ofac.852819320cbbadd2a502f50908f5bc0aa4484dd6,strong,,,"Hidalgo, Mexico",
us-ofac.852819320cbbadd2a502f50908f5bc0aa4484dd6,weak,,,"Piedras Negras, Coahuila, Mexico",
us-ofac.a5d194f10dd4eefb6d5c7eb68d91704a8dfcb315,strong,,,"Tamaulipas, Mexico",
us-ofac.c614f8a325150f1b0023fb58da9824901b158d51,strong,,,"Matamoros, Tamaulipas, Mexico",
us-ofac.6aa5bb226c296ab93c7bae83254894fe140c746f,strong,,,"Tepalcatepec, Michoacan",
us-ofac.5e274d818952759826adb56e4a396c7041a759ed,strong,,,"Poza Rica de Hidalgo, Veracruz",
us-ofac.5e274d818952759826adb56e4a396c7041a759ed,weak,,,"Coatzintla, Veracruz",
us-ofac.5e274d818952759826adb56e4a396c7041a759ed,weak,,,"Veracruz, Mexico",
us-ofac.37e84d78832b7b7386347927f5770809e54c3539,strong,,,"Moyuta, Guanajuato, Mexico",
us-ofac.a6aae9f95a3b14d4442fd6a02ff86adf267e3822,strong,,,"Guadalupe, Zacatecas",
us-ofac.e1d0c95668cddb6e4d8f91114291432c89336fed,strong,,,Guerrero,
us-ofac.e1d0c95668cddb6e4d8f91114291432c89336fed,weak,,,"Tecpan de Galeana,Guerrero",
us-ofac.54cb05d6d5b0f9e3b685df7095e7844b116d8825,strong,,,"Nuevo Laredo, Tamaulipas",
us-ofac.54cb05d6d5b0f9e3b685df7095e7844b116d8825,weak,,,"Monterrey, Nuevo Leon",
us-ofac.720f6abfaaacb363e79742bca5a5d17cab26599a,strong,,,Tamaulipas,
us-ofac.2838cbea3da32ce24bab9c9e3968ee192aa54bfb,strong,,,"Torreon, Coahuila",
us-ofac.cbf0d91d4dc5348b03d0ffb7dab821778325491c,strong,,,"Cuiliacan, Sinaloa",
us-ofac.d4c5eb0cb2752916a0ff722b1878bcc3c9bc1456,strong,,,Veracruz,
us-ofac.d4c5eb0cb2752916a0ff722b1878bcc3c9bc1456,weak,,,"Molango de Escamilla, Hidalgo",
us-ofac.25c6bb3c8230df6d7c6df20a4e50abbd828f4f34,strong,,,"Puebla, Puebla",
us-ofac.befc3cd63884aa389644ba62a69e009c58507404,strong,,,"Reynosa, Tamaulipas",
us-ofac.b36817256e32ee2a22db8fcb30b526761babebbb,strong,,,Chiapas,
us-ofac.44a141be71a3a2dfecbebd9fd4851a6813c128d8,strong,,,"Tuxpam, Veracruz",
us-ofac.19ac1b4d5516ee162aea31e41e39dc85d2504893,strong,,,"Poza Rica de Hidalgo, Veracruz",
us-ofac.19ac1b4d5516ee162aea31e41e39dc85d2504893,weak,,,"Tuxpam, Veracruz",
us-ofac.0e06273c1014916de3efff41db587b05e2aa1450,strong,,,"San Gabriel Chilac, Puebla",
us-ofac.0db309f5922c5898443486029ebd60398560aa5b,strong,,,"Guanajuato, Mexico",
us-ofac.0db309f5922c5898443486029ebd60398560aa5b,weak,,,"Salamanca, Guanajuato, Mexico",
us-ofac.ed1c5e289791ec04111c730ef89118aa40264556,strong,,,"Tampico, Veracruz",
us-ofac.a159c6fc1e029e75e9456330613c39c6552e115f,strong,,,Tamaulipas,
us-ofac.2a73f4c201db1261a2373c6264c33edc1d50a345,strong,,,"Tabasco, Zacatecas",
us-ofac.aa4bfa1839a64a82e71e551445692af7e913173c,strong,,,Tamaulipas,
us-ofac.ca63410689d88410ccb2aaa658bf4d2e576b0fa8,strong,,,"Tamaulipas, Mexico",
us-ofac.ca63410689d88410ccb2aaa658bf4d2e576b0fa8,weak,,,Mexico,
us-ofac.b39b5ec7760506ad3c03649ab4a806afd2b8dcea,strong,,,Campeche,
us-ofac.054b503ed8778cfe63067c31dd16145d5c4bc1c6,strong,,,"Valle Hermoso, Tamaulipas",
us-ofac.054b503ed8778cfe63067c31dd16145d5c4bc1c6,weak,,,"La Libertad, Cunduacan, Tabasco, Mexico",
us-ofac.054b503ed8778cfe63067c31dd16145d5c4bc1c6,weak,,,"San Rafael, Tabasco, Mexico",
us-ofac.404a6131d72ff80d3bcc7cdee75ad3cd6c11b477,strong,,,"San Luis Potosi, Mexico",
us-ofac.bd19d79d6082106b11a2e4ac25f8cc3c8666766c,strong,,,"Tamaulipas, Mexico",
us-ofac.3b86b37e57662bf9a46d4e250984624a6d163b64,strong,,,"Ulm, Germany",
us-ofac.ff072e8805f90165d3e2f296fb8095c2becf02b1,strong,,,"Azamgarh, Uttar Pradesh, India",
us-ofac.d7fce4158a84d911d3284af083ab401c400e7196,strong,,,"Sarghoda region, Punjab Province, Pakistan",
us-ofac.51e87b265ec321e89cb9652dd566d90b8e15eebc,strong,,,"Catio, Guinea-Bissau",
us-ofac.8ae8b59d9f656126f5d065eb7c3f55e4c681e8a6,strong,,,"Cacine, Guinea-Bissau",
us-ofac.85e527ae05fb8c6f77d0426cb2523dba4ba19969,strong,,,"Nord-Kivu, DRC",
us-ofac.85e527ae05fb8c6f77d0426cb2523dba4ba19969,weak,,,Rwanda,
us-ofac.b20d39aaef14421045ca8f392ea36dbadae1b166,strong,,,"Djiba, Utcha Sector, Djugu Territory, Ituri District, Orientale Province, DRC",
us-ofac.c428f07c4b144a3d5e238b659b8c73cc0e44030b,strong,,,"Mambasa, Mambasa Territory, Ituri District, DRC",
us-ofac.261d7ec86ef18ce93e032dc3dc8be23d9db593b7,strong,,,"Bunia, Ituri District, DRC",
us-ofac.2a2f897b6653af3b78d6594a6ba72d9dd5c84d2b,strong,,,"South Kivu, DRC",
us-ofac.26679dd11e133a7857a1674b3187995c2f528526,strong,,,Guatemala,
us-ofac.90720a825e03b0c4dc3353ffd9a4787e971f6c48,strong,,,Guatemala,
us-ofac.e1d85a90507375555b54eb6741f1eb7ca329c4c7,strong,,,Guatemala,
us-ofac.9fafb83d62612ed06ba6e1343504594eca8b07c1,strong,,,Guatemala,
us-ofac.e42ec80ffeeff52257e4eaf24ab66384cce02b0a,strong,,,"Khandahar, Afghanistan",
us-ofac.e42ec80ffeeff52257e4eaf24ab66384cce02b0a,weak,,,"Helmand, Afghanistan",
us-ofac.8f0b6d6c130fddbf411a68d09a426c7e953c41da,strong,,,Afghanistan,
us-ofac.897f82844742ea3fa551455b63301b4d28561ed0,strong,,,"Torreon, Coahuila, Mexico",
us-ofac.e007e00b971d45855a57acec50d3ee7d678e4a74,strong,,,"Mugica, Michoacan, Mexico",
us-ofac.8d2fe6663869b8654223137acd1ce403be199c7c,strong,,,"Ziracuetrio, Michoacan, Mexico",
us-ofac.0ebc20cbfa265b420a9573082aaf6962804157b7,strong,,,"Masisi, Nord-Kivu, DRC",
us-ofac.70ce87fb64e45aab2ebee4a3c132d0ac635cd736,strong,,,"Najaf, Iraq",
us-ofac.70ce87fb64e45aab2ebee4a3c132d0ac635cd736,weak,,,"Tehran, Iran",
us-ofac.a7c99971e35ab41ade00874b6b8d02db3f50d594,strong,,,"Shiraz, Iran",
us-ofac.ab6e73fd2e325ccb8c566341f7cdfe74ecccddcb,strong,,,"Yazd, Iran",
us-ofac.8ac9a72cc22e2975099e0e7f930092f1b57c9326,strong,,,"Bogota, Colombia",
us-ofac.6e671729eb118901eef802b500baa5eb02dda48b,strong,,,Ecuador,
us-ofac.c467bcc3bd2d93fb4625daeb94915e8c53636376,strong,,,"Santo Domingo, Ecuador",
us-ofac.74b91277b8637d8900cbda4a31307855994d419c,strong,,,"Distrito Federal, Mexico",
us-ofac.b9cad553b6e295dd5cfa278461c4a62b97183969,strong,,,"Envigado, Antioquia, Colombia",
us-ofac.98edf19ccf77e1084295068bb2a23e12a9a71a6e,strong,,,"Las Cruces, New Mexico",
us-ofac.2a23324dd0c8812b8a811d53911dc7955e0607c8,strong,,,"Neishabour, Iran",
us-ofac.f294a44e7c44711c479f1b4d185153638df7a2b1,strong,,,"Ghazvin, Iran",
us-ofac.85ce4271e37399ca0a30461c1d3606d2b51f8d55,strong,,,"Esfahan, Iran",
us-ofac.ee796cc3a636486a0342e823d1eeebf2387f4025,strong,,,"Al Khiyam, Lebanon",
us-ofac.01285095346f805c9b78f2340e0e2c0a4a5b31be,strong,,,"Band-e-Timor, Kandahar, Afghanistan",
us-ofac.cbf577f14219e12894c83862a4d6338b34a1d7cb,strong,,,"Paktika Province, Afghanistan",
us-ofac.9c077241d8ab88a632b3485c4a49aadf5c93710d,strong,,,Afghanistan,
us-ofac.21b9419f48a8e8f8fdedb4bbbe3f468fd61ec3c4,strong,,,"Al-Madinah al-Munawwarah, (Medina) Saudi Arabia",
us-ofac.8663fc5c73d3a9c8148013204daf1b435ca3ae60,strong,,,"Bhimber, Samahani Valley, Pakistan",
us-ofac.2d3548eadd443bdaf7a1ab2089f70e3a9aef78cf,strong,,,"Aramberri, Nuevo Leon, Mexico",
us-ofac.5586b2dfde6e7b226742b2478260212729352471,strong,,,"Mexico City, Distrito Federal, Mexico",
us-ofac.49ed2813ec8797cc20e160ceba5df39daea40aa0,strong,,,"San Antonio Ameca, Jalisco, Mexico",
us-ofac.ddfc0b3c7262660be88f27ae198c320c2f69e543,strong,,,"Real del Castillo, Ensenada, Baja California Norte",
